time,HeartRate,DifficultyIndex
287.521,84,0
287.5261,84,0
287.5309,84,0
287.5358,84,0
287.5408,84,0
287.5455,84,0
287.5503,84,0
287.5551,84,0
287.5603,84,0
287.5654,84,0
287.5702,84,0
287.575,84,0
287.5799,84,0
287.5847,84,0
287.5895,84,0
287.5944,84,0
287.5998,84,0
287.6051,84,0
287.6099,84,0
287.6147,84,0
287.6198,84,0
287.6245,84,0
287.6293,84,0
287.6341,84,0
287.6392,84,0
287.6441,84,0
287.6489,84,0
287.6537,84,0
287.6587,84,0
287.6635,84,0
287.6683,84,0
287.673,84,0
287.6778,84,0
287.6828,84,0
287.6878,84,0
287.6926,84,0
287.6973,84,0
287.7025,84,0
287.7072,84,0
287.7119,84,0
287.7167,84,0
287.7217,84,0
287.7264,84,0
287.731,84,0
287.7358,84,0
287.741,84,0
287.7456,84,0
287.7506,84,0
287.7553,84,0
287.761,84,0
287.7663,84,0
287.7712,84,0
287.7764,84,0
287.7825,84,0
287.788,84,0
287.7926,84,0
287.7973,84,0
287.8024,84,0
287.8072,84,0
287.8119,84,0
287.8175,84,0
287.8239,84,0
287.8287,84,0
287.8336,84,0
287.8388,84,0
287.8436,84,0
287.8486,84,0
287.8536,84,0
287.8587,84,0
287.8635,84,0
287.8685,84,0
287.8733,84,0
287.8782,84,0
287.8834,84,0
287.8883,84,0
287.8937,84,0
287.8993,84,0
287.9044,84,0
287.9093,84,0
287.9141,84,0
287.92,84,0
287.925,84,0
287.9301,84,0
287.9359,84,0
287.9419,84,0
287.9467,84,0
287.9515,84,0
287.9564,84,0
287.9614,84,0
287.9664,84,0
287.9714,84,0
287.9762,84,0
287.9812,84,0
287.9862,84,0
287.991,84,0
287.9959,84,0
288.0011,84,0
288.0059,84,0
288.0108,84,0
288.0156,84,0
288.0208,84,0
288.0255,84,0
288.0303,84,0
288.0353,84,0
288.0404,84,0
288.0451,84,0
288.05,84,0
288.0548,84,0
288.0598,84,0
288.0646,84,0
288.0695,84,0
288.0741,84,0
288.079,84,0
288.084,84,0
288.0897,84,0
288.0954,84,0
288.1007,84,0
288.1055,84,0
288.111,84,0
288.1167,84,0
288.1219,84,0
288.1267,84,0
288.1315,84,0
288.1364,84,0
288.1414,84,0
288.1464,84,0
288.1512,84,0
288.156,84,0
288.1613,84,0
288.1666,84,0
288.1714,84,0
288.1765,84,0
288.1815,84,0
288.1863,84,0
288.191,84,0
288.1957,84,0
288.2007,84,0
288.2055,84,0
288.2101,84,0
288.2149,84,0
288.2201,84,0
288.2251,84,0
288.2298,84,0
288.2347,84,0
288.2408,84,0
288.2466,84,0
288.2516,84,0
288.2566,84,0
288.2618,84,0
288.2665,84,0
288.2712,84,0
288.2759,84,0
288.281,84,0
288.2859,84,0
288.2906,84,0
288.2955,84,0
288.3004,84,0
288.305,84,0
288.3096,84,0
288.3142,84,0
288.3192,84,0
288.3238,84,0
288.3286,84,0
288.3333,84,0
288.3379,84,0
288.3428,84,0
288.3473,84,0
288.352,84,0
288.3567,84,0
288.3615,84,0
288.3661,84,0
288.3708,84,0
288.3753,84,0
288.3802,84,0
288.385,84,0
288.3903,84,0
288.3956,84,0
288.4008,84,0
288.4053,84,0
288.4097,84,0
288.4141,84,0
288.4189,84,0
288.4233,84,0
288.4282,84,0
288.4327,84,0
288.4372,84,0
288.442,84,0
288.4466,84,0
288.4514,84,0
288.4562,84,0
288.4615,84,0
288.4662,84,0
288.4707,84,0
288.4754,84,0
288.4803,84,0
288.485,84,0
288.4896,84,0
288.495,84,0
288.5001,84,0
288.505,84,0
288.5098,84,0
288.5144,84,0
288.5198,84,0
288.5252,84,0
288.5298,84,0
288.5344,84,0
288.5395,84,0
288.5455,84,0
288.5513,84,0
288.5559,84,0
288.5618,84,0
288.567,84,0
288.5722,84,0
288.5768,84,0
288.5818,84,0
288.5865,84,0
288.5913,84,0
288.596,84,0
288.6012,84,0
288.6065,84,0
288.6112,84,0
288.6161,84,0
288.6213,84,0
288.6258,84,0
288.6306,84,0
288.6357,84,0
288.6408,84,0
288.6454,84,0
288.6501,84,0
288.6549,84,0
288.6597,84,0
288.6643,84,0
288.6696,84,0
288.6742,84,0
288.679,84,0
288.6837,84,0
288.6883,84,0
288.6929,84,0
288.6985,84,0
288.7045,84,0
288.7089,84,0
288.7133,84,0
288.7178,84,0
288.7225,84,0
288.7268,84,0
288.7318,84,0
288.7363,84,0
288.741,84,0
288.7454,84,0
288.7499,84,0
288.7545,84,0
288.7592,84,0
288.764,84,0
288.7686,84,0
288.773,84,0
288.7774,84,0
288.782,84,0
288.7865,84,0
288.791,84,0
288.7959,84,0
288.8006,84,0
288.8051,84,0
288.8095,84,0
288.8139,84,0
288.8185,84,0
288.8229,84,0
288.8276,84,0
288.8322,84,0
288.8369,84,0
288.8414,84,0
288.8458,84,0
288.85,84,0
288.8542,84,0
288.8594,84,0
288.8639,84,0
288.8685,84,0
288.8728,84,0
288.877,84,0
288.8816,84,0
288.8861,84,0
288.891,84,0
288.8955,84,0
288.9001,84,0
288.9045,84,0
288.9088,84,0
288.9135,84,0
288.9182,84,0
288.9226,84,0
288.927,84,0
288.9312,84,0
288.9362,84,0
288.9408,84,0
288.9452,84,0
288.95,84,0
288.9546,84,0
288.9591,84,0
288.9635,84,0
288.9684,84,0
288.9729,84,0
288.9772,84,0
288.9817,84,0
288.9862,84,0
288.9907,84,0
288.9952,84,0
289.0005,84,0
289.0058,84,0
289.0111,84,0
289.0157,84,0
289.0206,84,0
289.025,84,0
289.0293,84,0
289.0343,84,0
289.0391,84,0
289.0436,84,0
289.048,84,0
289.0525,84,0
289.057,84,0
289.0621,84,0
289.0665,84,0
289.0709,84,0
289.0753,84,0
289.0799,84,0
289.0842,84,0
289.0886,84,0
289.0931,84,0
289.0981,84,0
289.103,84,0
289.1073,84,0
289.1118,84,0
289.1163,84,0
289.121,84,0
289.1261,84,0
289.1309,84,0
289.1354,84,0
289.1399,84,0
289.1443,84,0
289.1487,84,0
289.1532,84,0
289.1583,84,0
289.1636,84,0
289.1679,84,0
289.1722,84,0
289.1764,84,0
289.181,84,0
289.1854,84,0
289.1899,84,0
289.1943,84,0
289.199,84,0
289.2034,84,0
289.2077,84,0
289.212,84,0
289.2165,84,0
289.2212,84,0
289.2256,84,0
289.2299,84,0
289.2345,84,0
289.2393,84,0
289.2435,84,0
289.2478,84,0
289.2523,84,0
289.2565,84,0
289.2612,84,0
289.2658,84,0
289.2702,84,0
289.2745,84,0
289.2791,84,0
289.2835,84,0
289.2878,84,0
289.2921,84,0
289.2962,84,0
289.3011,84,0
289.3057,84,0
289.3107,84,0
289.3157,84,0
289.3203,84,0
289.3244,84,0
289.3285,84,0
289.3333,84,0
289.3379,84,0
289.3424,84,0
289.3466,84,0
289.3509,84,0
289.3551,84,0
289.3595,84,0
289.3636,84,0
289.3679,84,0
289.3721,84,0
289.3762,84,0
289.3806,84,0
289.3849,84,0
289.3892,84,0
289.3933,84,0
289.3977,84,0
289.4023,84,0
289.4067,84,0
289.4108,84,0
289.4149,84,0
289.4195,84,0
289.4236,84,0
289.4277,84,0
289.4319,84,0
289.4363,84,0
289.4408,84,0
289.445,84,0
289.4492,84,0
289.4534,84,0
289.4582,84,0
289.4624,84,0
289.4666,84,0
289.4707,84,0
289.4749,84,0
289.4794,84,0
289.4836,84,0
289.4877,84,0
289.4919,84,0
289.4961,84,0
289.5005,84,0
289.5046,84,0
289.5088,84,0
289.5128,84,0
289.5169,84,0
289.5214,84,0
289.5257,84,0
289.5298,84,0
289.534,84,0
289.5384,84,0
289.5425,84,0
289.5466,84,0
289.5509,84,0
289.5551,84,0
289.5595,84,0
289.5636,84,0
289.5678,84,0
289.5726,84,0
289.5771,84,0
289.5817,84,0
289.5861,84,0
289.5902,84,0
289.5944,84,0
289.599,84,0
289.6032,84,0
289.6075,84,0
289.6116,84,0
289.616,84,0
289.6208,84,0
289.6251,84,0
289.6293,84,0
289.6335,84,0
289.6381,84,0
289.6422,84,0
289.6463,84,0
289.6505,84,0
289.6546,84,0
289.659,84,0
289.6631,84,0
289.6674,84,0
289.6715,84,0
289.6756,84,0
289.68,84,0
289.6843,84,0
289.6884,84,0
289.6925,84,0
289.6967,84,0
289.7011,84,0
289.7053,84,0
289.7093,84,0
289.7133,84,0
289.7174,84,0
289.7218,84,0
289.7259,84,0
289.73,84,0
289.7342,84,0
289.7386,84,0
289.7429,84,0
289.7469,84,0
289.7511,84,0
289.7552,84,0
289.7596,84,0
289.764,84,0
289.769,84,0
289.774,84,0
289.7783,84,0
289.7833,84,0
289.7878,84,0
289.7919,84,0
289.7959,84,0
289.8003,84,0
289.8044,84,0
289.8085,84,0
289.8128,84,0
289.8171,84,0
289.8216,84,0
289.8258,84,0
289.83,84,0
289.8342,84,0
289.8387,84,0
289.8428,84,0
289.8469,84,0
289.8511,84,0
289.8554,84,0
289.8598,84,0
289.8641,84,0
289.8684,84,0
289.8727,84,0
289.8768,84,0
289.8811,84,0
289.8854,84,0
289.8896,84,0
289.8937,84,0
289.8981,84,0
289.9025,84,0
289.9068,84,0
289.9109,84,0
289.9153,84,0
289.9207,84,0
289.9256,84,0
289.9298,84,0
289.9341,84,0
289.9387,84,0
289.9429,84,0
289.947,84,0
289.9513,84,0
289.9555,84,0
289.9597,84,0
289.9638,84,0
289.9679,84,0
289.972,84,0
289.9762,84,0
289.9805,84,0
289.9847,84,0
289.9895,84,0
289.9939,84,0
289.9982,84,0
290.0024,84,0
290.0064,84,0
290.0106,84,0
290.0146,84,0
290.0192,84,0
290.0234,84,0
290.0274,84,0
290.0316,84,0
290.0359,84,0
290.0403,84,0
290.0443,84,0
290.0484,84,0
290.0526,84,0
290.0567,84,0
290.0611,84,0
290.0653,84,0
290.0696,84,0
290.0738,84,0
290.0784,84,0
290.0827,84,0
290.0868,84,0
290.0909,84,0
290.0954,84,0
290.1002,84,0
290.1048,84,0
290.1095,84,0
290.114,84,0
290.119,84,0
290.1235,84,0
290.1279,84,0
290.1324,84,0
290.1368,84,0
290.1413,84,0
290.1457,84,0
290.1502,84,0
290.1547,84,0
290.1595,84,0
290.1641,84,0
290.1689,84,0
290.1738,84,0
290.1785,84,0
290.183,84,0
290.1875,84,0
290.1919,84,0
290.1964,84,0
290.2012,84,0
290.2057,84,0
290.2101,84,0
290.2146,84,0
290.2196,84,0
290.2251,84,0
290.2303,84,0
290.2348,84,0
290.2395,84,0
290.2439,84,0
290.2482,84,0
290.253,84,0
290.2575,84,0
290.2621,84,0
290.2665,84,0
290.271,84,0
290.2754,84,0
290.28,84,0
290.2846,84,0
290.2891,84,0
290.2938,84,0
290.2989,84,0
290.3034,84,0
290.3078,84,0
290.3122,84,0
290.3172,84,0
290.3219,84,0
290.3264,84,0
290.3308,84,0
290.3355,84,0
290.3402,84,0
290.3447,84,0
290.3494,84,0
290.354,84,0
290.3589,84,0
290.3634,84,0
290.368,84,0
290.3724,84,0
290.377,84,0
290.3817,84,0
290.3862,84,0
290.3909,84,0
290.3953,84,0
290.4002,84,0
290.4052,84,0
290.4103,84,0
290.4149,84,0
290.4197,84,0
290.4242,84,0
290.4286,84,0
290.4332,84,0
290.4377,84,0
290.4424,84,0
290.447,84,0
290.4515,84,0
290.456,84,0
290.4606,84,0
290.4651,84,0
290.4696,84,0
290.4741,84,0
290.4793,84,0
290.4838,84,0
290.4885,84,0
290.493,84,0
290.4975,84,0
290.5023,84,0
290.5069,84,0
290.5115,84,0
290.5168,84,0
290.5219,84,0
290.5267,84,0
290.5321,84,0
290.5374,84,0
290.5422,84,0
290.5465,84,0
290.5509,84,0
290.5555,84,0
290.5603,84,0
290.5653,84,0
290.5699,84,0
290.5745,84,0
290.5792,84,0
290.5844,84,0
290.5894,84,0
290.594,84,0
290.5988,84,0
290.6037,84,0
290.6082,84,0
290.6128,84,0
290.6174,84,0
290.6223,84,0
290.6268,84,0
290.6317,84,0
290.6369,84,0
290.6418,84,0
290.6464,84,0
290.6511,84,0
290.6557,84,0
290.6606,84,0
290.6652,84,0
290.6698,84,0
290.6743,84,0
290.6793,84,0
290.6847,84,0
290.6899,84,0
290.6944,84,0
290.6992,84,0
290.7037,84,0
290.7081,84,0
290.7128,84,0
290.7178,84,0
290.7226,84,0
290.7271,84,0
290.7315,84,0
290.7361,84,0
290.7409,84,0
290.7454,84,0
290.7501,84,0
290.7546,84,0
290.7594,84,0
290.7638,84,0
290.7684,84,0
290.7729,84,0
290.7773,84,0
290.7821,84,0
290.7868,84,0
290.7914,84,0
290.7958,84,0
290.8006,84,0
290.8052,84,0
290.8098,84,0
290.8145,84,0
290.8193,84,0
290.8239,84,0
290.8285,84,0
290.8332,84,0
290.8387,84,0
290.8442,84,0
290.8487,84,0
290.8533,84,0
290.858,84,0
290.8628,84,0
290.8674,84,0
290.872,84,0
290.8766,84,0
290.8813,84,0
290.8859,84,0
290.8903,84,0
290.8947,84,0
290.8996,84,0
290.9044,84,0
290.9089,84,0
290.9135,84,0
290.9186,84,0
290.9232,84,0
290.9277,84,0
290.9323,84,0
290.937,84,0
290.9418,84,0
290.9463,84,0
290.9519,84,0
290.9569,84,0
290.9618,84,0
290.9665,84,0
290.9711,84,0
290.9756,84,0
290.9804,84,0
290.9852,84,0
290.9906,84,0
290.9958,84,0
291.0006,84,0
291.0051,84,0
291.0097,84,0
291.0141,84,0
291.0188,84,0
291.0233,84,0
291.0277,84,0
291.0321,84,0
291.0366,84,0
291.0413,84,0
291.0459,84,0
291.0506,84,0
291.0551,84,0
291.0598,84,0
291.0642,84,0
291.0687,84,0
291.0731,84,0
291.0775,84,0
291.0822,84,0
291.0868,84,0
291.0913,84,0
291.0957,84,0
291.1005,84,0
291.1049,84,0
291.1092,84,0
291.1136,84,0
291.1184,84,0
291.1227,84,0
291.1271,84,0
291.1314,84,0
291.1359,84,0
291.1405,84,0
291.1449,84,0
291.1492,84,0
291.1536,84,0
291.1583,84,0
291.1627,84,0
291.1671,84,0
291.1714,84,0
291.1763,84,0
291.1816,84,0
291.1864,84,0
291.191,84,0
291.1955,84,0
291.2003,84,0
291.2052,84,0
291.2097,84,0
291.2144,84,0
291.2194,84,0
291.2245,84,0
291.2294,84,0
291.234,84,0
291.2391,84,0
291.2436,84,0
291.2483,84,0
291.2539,84,0
291.2592,84,0
291.2638,84,0
291.2684,84,0
291.2731,84,0
291.2776,84,0
291.2831,84,0
291.2878,84,0
291.293,84,0
291.2981,84,0
291.3028,84,0
291.3072,84,0
291.3122,84,0
291.3169,84,0
291.3218,84,0
291.3264,84,0
291.331,84,0
291.3356,84,0
291.3404,84,0
291.3448,84,0
291.3493,84,0
291.3538,84,0
291.3584,84,0
291.3629,84,0
291.3677,84,0
291.3723,84,0
291.3768,84,0
291.3814,84,0
291.386,84,0
291.3906,84,0
291.3953,84,0
291.4004,84,0
291.4052,84,0
291.4096,84,0
291.414,84,0
291.4188,84,0
291.4232,84,0
291.4276,84,0
291.4323,84,0
291.437,84,0
291.4419,84,0
291.4475,84,0
291.4529,84,0
291.4572,84,0
291.4618,84,0
291.4662,84,0
291.471,84,0
291.4755,84,0
291.4805,84,0
291.4853,84,0
291.4898,84,0
291.4943,84,0
291.4989,84,0
291.5038,84,0
291.5083,84,0
291.5129,84,0
291.5175,84,0
291.5222,84,0
291.5269,84,0
291.5312,84,0
291.5359,84,0
291.5409,84,0
291.5455,84,0
291.5499,84,0
291.5545,84,0
291.5593,84,0
291.5637,84,0
291.5686,84,0
291.5735,84,0
291.5782,84,0
291.5828,84,0
291.5873,84,0
291.5921,84,0
291.5979,84,0
291.6034,84,0
291.6079,84,0
291.6122,84,0
291.6165,84,0
291.6214,84,0
291.6259,84,0
291.63,84,0
291.6343,84,0
291.6392,84,0
291.6434,84,0
291.6478,84,0
291.6523,84,0
291.6576,84,0
291.6627,84,0
291.6671,84,0
291.6716,84,0
291.6758,84,0
291.6804,84,0
291.6848,84,0
291.6893,84,0
291.6938,84,0
291.6984,84,0
291.703,84,0
291.7072,84,0
291.7116,84,0
291.7159,84,0
291.7207,84,0
291.7251,84,0
291.7293,84,0
291.7338,84,0
291.7383,84,0
291.7428,84,0
291.7477,84,0
291.7531,84,0
291.7574,84,0
291.7617,84,0
291.766,84,0
291.77,84,0
291.7743,84,0
291.7786,84,0
291.7827,84,0
291.7868,84,0
291.7909,84,0
291.7949,84,0
291.7993,84,0
291.8034,84,0
291.8077,84,0
291.8116,84,0
291.8159,84,0
291.8204,84,0
291.8244,84,0
291.8284,84,0
291.8323,84,0
291.8366,84,0
291.8406,84,0
291.8443,84,0
291.8482,84,0
291.8524,84,0
291.8562,84,0
291.8606,84,0
291.8646,84,0
291.8687,84,0
291.8726,84,0
291.8765,84,0
291.8805,84,0
291.8846,84,0
291.8885,84,0
291.8925,84,0
291.8965,84,0
291.9018,84,0
291.9062,84,0
291.9101,84,0
291.9137,84,0
291.9177,84,0
291.9214,84,0
291.9251,84,0
291.9287,84,0
291.9328,84,0
291.9367,84,0
291.9407,84,0
291.9443,84,0
291.9479,84,0
291.952,84,0
291.9556,84,0
291.9599,84,0
291.9644,84,0
291.9683,84,0
291.9719,84,0
291.9755,84,0
291.9794,84,0
291.9833,84,0
291.987,84,0
291.9907,84,0
291.9944,84,0
291.9986,84,0
292.0027,84,0
292.0066,84,0
292.0104,84,0
292.0141,84,0
292.0184,84,0
292.0221,84,0
292.026,84,0
292.0299,84,0
292.0338,84,0
292.038,84,0
292.0418,84,0
292.0457,84,0
292.0497,84,0
292.0545,84,0
292.0592,84,0
292.0629,84,0
292.0667,84,0
292.0706,84,0
292.0743,84,0
292.0782,84,0
292.0818,84,0
292.0863,84,0
292.0907,84,0
292.0947,84,0
292.0985,84,0
292.1025,84,0
292.1062,84,0
292.11,84,0
292.1138,84,0
292.1181,84,0
292.122,84,0
292.1259,84,0
292.1296,84,0
292.1334,84,0
292.1371,84,0
292.141,84,0
292.1446,84,0
292.1485,84,0
292.1523,84,0
292.1559,84,0
292.1601,84,0
292.1638,84,0
292.1678,84,0
292.1715,84,0
292.1754,84,0
292.1793,84,0
292.1833,84,0
292.1871,84,0
292.191,84,0
292.1948,84,0
292.1992,84,0
292.2032,84,0
292.2081,84,0
292.2127,84,0
292.2165,84,0
292.2209,84,0
292.2248,84,0
292.2286,84,0
292.2325,84,0
292.2365,84,0
292.2405,84,0
292.2444,84,0
292.2482,84,0
292.2523,84,0
292.2562,84,0
292.2605,84,0
292.2642,84,0
292.2684,84,0
292.2722,84,0
292.2759,84,0
292.2801,84,0
292.284,84,0
292.2877,84,0
292.2914,84,0
292.2953,84,0
292.2995,84,0
292.3034,84,0
292.3071,84,0
292.3112,84,0
292.315,84,0
292.3196,84,0
292.3236,84,0
292.3277,84,0
292.3315,84,0
292.3358,84,0
292.34,84,0
292.3441,84,0
292.348,84,0
292.3524,84,0
292.3568,84,0
292.3617,84,0
292.3665,84,0
292.3703,84,0
292.3744,84,0
292.3784,84,0
292.3824,84,0
292.3863,84,0
292.3905,84,0
292.3943,84,0
292.3987,84,0
292.4027,84,0
292.4067,84,0
292.4105,84,0
292.4143,84,0
292.4186,84,0
292.4227,84,0
292.4266,84,0
292.4305,84,0
292.4343,84,0
292.4386,84,0
292.4426,84,0
292.4466,84,0
292.4505,84,0
292.4545,84,0
292.4586,84,0
292.4625,84,0
292.4664,84,0
292.4703,84,0
292.4742,84,0
292.4786,84,0
292.4826,84,0
292.4867,84,0
292.4907,84,0
292.4947,84,0
292.4989,84,0
292.503,84,0
292.507,84,0
292.5117,84,0
292.5164,84,0
292.5207,84,0
292.5247,84,0
292.5287,84,0
292.5328,84,0
292.5368,84,0
292.5412,84,0
292.5452,84,0
292.5499,84,0
292.5545,84,0
292.5589,84,0
292.563,84,0
292.5671,84,0
292.5712,84,0
292.5751,84,0
292.5794,84,0
292.5838,84,0
292.588,84,0
292.5922,84,0
292.5963,84,0
292.6007,84,0
292.6048,84,0
292.6088,84,0
292.6131,84,0
292.6172,84,0
292.6218,84,0
292.6259,84,0
292.6302,84,0
292.6345,84,0
292.6391,84,0
292.6435,84,0
292.648,84,0
292.6525,84,0
292.6565,84,0
292.6609,84,0
292.6657,84,0
292.6705,84,0
292.6745,84,0
292.6795,84,0
292.6841,84,0
292.6884,84,0
292.6925,84,0
292.6965,84,0
292.701,84,0
292.7052,84,0
292.7093,84,0
292.7133,84,0
292.7175,84,0
292.7217,84,0
292.7259,84,0
292.7299,84,0
292.7341,84,0
292.7383,84,0
292.7426,84,0
292.7466,84,0
292.7509,84,0
292.7549,84,0
292.7596,84,0
292.7638,84,0
292.7684,84,0
292.7729,84,0
292.7769,84,0
292.7815,84,0
292.7857,84,0
292.7901,84,0
292.7942,84,0
292.799,84,0
292.8033,84,0
292.8078,84,0
292.8128,84,0
292.8182,84,0
292.8238,84,0
292.829,84,0
292.8334,84,0
292.8382,84,0
292.8424,84,0
292.847,84,0
292.8514,84,0
292.856,84,0
292.8607,84,0
292.865,84,0
292.8699,84,0
292.8746,84,0
292.8795,84,0
292.8838,84,0
292.8884,84,0
292.8929,84,0
292.8972,84,0
292.902,84,0
292.9063,84,0
292.9107,84,0
292.915,84,0
292.92,84,0
292.9245,84,0
292.9287,84,0
292.9333,84,0
292.9377,84,0
292.9427,84,0
292.9472,84,0
292.952,84,0
292.9564,84,0
292.9609,84,0
292.9658,84,0
292.9711,84,0
292.9761,84,0
292.981,84,0
292.9855,84,0
292.9898,84,0
292.9941,84,0
292.9986,84,0
293.0029,84,0
293.0071,84,0
293.0114,84,0
293.0155,84,0
293.0201,84,0
293.0247,84,0
293.0289,84,0
293.0331,84,0
293.0376,84,0
293.0421,84,0
293.0464,84,0
293.0506,84,0
293.0552,84,0
293.0595,84,0
293.064,84,0
293.0686,84,0
293.0728,84,0
293.0768,84,0
293.0812,84,0
293.0858,84,0
293.0899,84,0
293.0939,84,0
293.0984,84,0
293.1031,84,0
293.1074,84,0
293.112,84,0
293.1167,84,0
293.1221,84,0
293.1272,84,0
293.1314,84,0
293.1359,84,0
293.1406,84,0
293.1448,84,0
293.1493,84,0
293.1538,84,0
293.1583,84,0
293.1624,84,0
293.1669,84,0
293.1712,84,0
293.1758,84,0
293.1805,84,0
293.1848,84,0
293.1892,84,0
293.1935,84,0
293.1982,84,0
293.2025,84,0
293.2067,84,0
293.2108,84,0
293.2153,84,0
293.2198,84,0
293.2245,84,0
293.229,84,0
293.2333,84,0
293.2375,84,0
293.2419,84,0
293.2464,84,0
293.2505,84,0
293.2547,84,0
293.2592,84,0
293.2633,84,0
293.2675,84,0
293.2715,84,0
293.2755,84,0
293.28,84,0
293.2842,84,0
293.2883,84,0
293.2924,84,0
293.2967,84,0
293.3011,84,0
293.3053,84,0
293.3094,84,0
293.3135,84,0
293.318,84,0
293.3222,84,0
293.3264,84,0
293.3305,84,0
293.3346,84,0
293.3391,84,0
293.3432,84,0
293.3473,84,0
293.3515,84,0
293.3558,84,0
293.3604,84,0
293.3649,84,0
293.3696,84,0
293.3738,84,0
293.3781,84,0
293.3823,84,0
293.3865,84,0
293.3906,84,0
293.3948,84,0
293.3992,84,0
293.4035,84,0
293.4076,84,0
293.4116,84,0
293.4156,84,0
293.4203,84,0
293.4252,84,0
293.4299,84,0
293.4341,83,0
293.4384,83,0
293.4425,83,0
293.4466,83,0
293.4506,83,0
293.4547,83,0
293.459,83,0
293.4629,83,0
293.4668,83,0
293.4709,83,0
293.4747,83,0
293.4794,83,0
293.4838,83,0
293.4881,83,0
293.4922,83,0
293.4964,83,0
293.5009,83,0
293.505,83,0
293.509,83,0
293.5131,83,0
293.5177,83,0
293.5223,83,0
293.5264,83,0
293.5307,83,0
293.535,83,0
293.5393,83,0
293.5434,83,0
293.5475,83,0
293.5516,83,0
293.5557,83,0
293.5601,83,0
293.5643,83,0
293.5687,83,0
293.5733,83,0
293.5784,83,0
293.5838,83,0
293.5884,83,0
293.5926,83,0
293.5968,83,0
293.6013,83,0
293.6057,83,0
293.6099,83,0
293.6143,83,0
293.619,83,0
293.6236,83,0
293.628,83,0
293.6327,83,0
293.6375,83,0
293.6423,83,0
293.6471,83,0
293.6519,83,0
293.6569,83,0
293.6623,83,0
293.6673,83,0
293.6726,83,0
293.6779,83,0
293.6833,83,0
293.6886,83,0
293.6942,83,0
293.6997,83,0
293.7052,83,0
293.7109,83,0
293.7169,83,0
293.7231,83,0
293.7292,83,0
293.7361,83,0
293.7432,83,0
293.7494,83,0
293.7557,83,0
293.7623,83,0
293.7688,83,0
293.7752,83,0
293.7822,83,0
293.7889,83,0
293.7956,83,0
293.8027,83,0
293.8098,83,0
293.8174,83,0
293.8249,83,0
293.8323,83,0
293.8398,83,0
293.8475,83,0
293.8555,83,0
293.8636,83,0
293.8713,83,0
293.879,83,0
293.8874,83,0
293.8961,83,0
293.9051,83,0
293.9132,83,0
293.9212,83,0
293.9294,83,0
293.9374,83,0
293.9459,83,0
293.9542,83,0
293.9627,83,0
293.971,83,0
293.9792,83,0
293.9876,83,0
293.9958,83,0
294.0043,83,0
294.0127,83,0
294.0213,83,0
294.0299,83,0
294.0384,83,0
294.0479,83,0
294.0572,83,0
294.0657,83,0
294.0741,83,0
294.0829,83,0
294.0911,83,0
294.0991,83,0
294.1075,83,0
294.1161,83,0
294.1247,83,0
294.133,83,0
294.1414,83,0
294.1502,83,0
294.1585,83,0
294.1673,83,0
294.1754,83,0
294.1838,83,0
294.1921,83,0
294.2011,83,0
294.2107,83,0
294.2191,83,0
294.2274,83,0
294.2356,83,0
294.2439,83,0
294.2521,83,0
294.2605,83,0
294.2688,83,0
294.2769,83,0
294.2857,83,0
294.2938,83,0
294.3022,83,0
294.3103,83,0
294.3196,83,0
294.3286,83,0
294.3368,83,0
294.3454,83,0
294.3543,83,0
294.3637,83,0
294.3737,83,0
294.3832,83,0
294.3914,83,0
294.3997,83,0
294.4084,83,0
294.417,83,0
294.4255,83,0
294.4338,83,0
294.4424,83,0
294.4507,83,0
294.4589,83,0
294.4675,83,0
294.4758,83,0
294.4843,83,0
294.4924,83,0
294.5011,83,0
294.5104,83,0
294.5193,83,0
294.5282,83,0
294.5363,83,0
294.5446,83,0
294.5527,83,0
294.5607,83,0
294.5695,83,0
294.5778,83,0
294.5865,83,0
294.5943,83,0
294.6025,83,0
294.6104,83,0
294.6193,83,0
294.6279,83,0
294.6366,83,0
294.6448,83,0
294.6533,83,0
294.6621,83,0
294.6711,83,0
294.679,83,0
294.6872,83,0
294.695,83,0
294.7031,83,0
294.7115,83,0
294.7195,83,0
294.7278,83,0
294.7359,83,0
294.7441,83,0
294.752,83,0
294.7601,83,0
294.7683,83,0
294.7762,83,0
294.7844,83,0
294.793,83,0
294.8015,83,0
294.8142,83,0
294.8235,83,0
294.8323,83,0
294.84,83,0
294.848,83,0
294.8559,83,0
294.8642,83,0
294.8721,83,0
294.8799,83,0
294.8882,83,0
294.8963,83,0
294.9044,83,0
294.9123,83,0
294.9201,83,0
294.9283,83,0
294.9362,83,0
294.9446,83,0
294.9525,83,0
294.9616,83,0
294.9699,83,0
294.9787,83,0
294.9877,83,0
294.9954,83,0
295.0041,83,0
295.0118,83,0
295.0199,83,0
295.028,83,0
295.036,83,0
295.0442,83,0
295.0526,83,0
295.0605,83,0
295.0692,83,0
295.0771,83,0
295.0852,83,0
295.093,83,0
295.1008,83,0
295.109,83,0
295.1169,83,0
295.125,83,0
295.1333,83,0
295.1418,83,0
295.1507,83,0
295.1596,83,0
295.1677,83,0
295.1755,83,0
295.1837,83,0
295.1917,83,0
295.1996,83,0
295.2077,83,0
295.2157,83,0
295.2238,83,0
295.2315,83,0
295.2399,83,0
295.2484,83,0
295.2563,83,0
295.2649,83,0
295.2737,83,0
295.2818,83,0
295.2907,83,0
295.2996,83,0
295.3075,83,0
295.3155,83,0
295.3235,83,0
295.3313,83,0
295.3391,83,0
